,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Clusters
3033,3055,34862,0,1,1,1,4
3034,3056,20391,0,1,1,1,4
3035,3057,178010,0,1,1,1,0
3036,3058,20773,0,3,1,1,4
3037,3059,264735,0,2,1,1,0
3038,3060,45883,2611,1,1,1,4
3039,3061,36978,0,1,1,1,4
3040,3062,449205,1121,1,1,1,0
3041,3063,45005,0,1,1,1,4
3042,3064,45533,0,5,1,1,4
3043,3065,26513,0,1,1,1,4
3044,3066,20417,0,1,1,1,4
3045,3067,7490,0,1,1,1,4
3046,3068,14394,0,1,1,1,4
3047,3069,103888,0,1,1,1,4
3048,3070,61191,0,2,1,1,4
3049,3071,7329,0,2,1,1,4
3050,3072,12688,0,1,1,1,4
3051,3073,106921,0,4,1,1,4
3052,3074,31668,2576,1,1,1,4
3053,3075,34996,0,2,1,1,4
3054,3076,23099,0,1,1,1,4
3055,3077,109133,0,3,1,1,4
3056,3078,103586,0,1,1,1,4
3057,3079,45575,0,3,1,1,4
3058,3080,76430,0,3,1,1,4
3059,3081,18059,0,1,1,1,4
3060,3082,188759,0,1,1,1,0
3061,3083,36953,0,3,1,1,4
3062,3084,27155,0,4,1,1,4
3063,3085,89112,4670,2,1,1,4
3064,3086,72768,0,1,1,1,4
3065,3087,23178,0,1,1,1,4
3066,3088,25676,0,1,1,1,4
3067,3089,63190,0,3,1,1,4
3068,3090,1666,0,1,1,1,4
3069,3091,105544,0,4,1,1,4
3070,3092,206287,1761,2,1,1,0
3071,3093,40255,0,1,1,1,4
3072,3094,5317,0,1,1,1,4
3073,3095,7606,0,4,1,1,4
3074,3096,43255,0,1,1,1,4
3075,3097,22414,0,1,1,1,4
3076,3098,92225,0,4,1,1,4
3077,3099,127199,0,1,1,1,4
3078,3100,12176,0,1,1,1,4
3079,3101,142929,0,4,1,1,4
3080,3102,28670,0,2,1,1,4
3081,3103,82122,0,1,1,1,4
3082,3104,54637,0,1,1,1,4
3083,3105,6181,0,1,1,1,4
3084,3106,25485,0,1,1,1,4
3085,3107,16136,0,1,1,1,4
3086,3108,128213,0,2,1,1,4
3087,3109,92492,0,1,1,1,4
3088,3110,85412,0,3,1,1,4
3089,3111,46003,0,1,1,1,4
3090,3112,95982,0,1,1,1,4
3091,3113,20529,0,1,1,1,4
3092,3114,28254,0,3,1,1,4
3093,3115,26101,0,1,1,1,4
3094,3116,50939,0,3,1,1,4
3095,3117,35039,0,1,1,1,4
3096,3118,175501,1000,3,1,1,0
3097,3119,1439,0,1,1,1,4
3098,3120,214674,0,1,1,1,0
3099,3121,38429,0,1,1,1,4
3100,3122,22865,0,1,1,1,4
3101,3123,23033,0,2,1,1,4
3102,3124,103172,0,1,1,1,4
3103,3125,23448,0,4,1,1,4
3104,3126,115161,0,1,1,1,4
3105,3127,58382,0,1,1,1,4
3106,3128,156766,0,3,1,1,4
3107,3129,34137,0,1,1,1,4
3108,3130,17219,0,1,1,1,4
3109,3131,43823,0,1,1,1,4
3110,3132,63364,0,3,1,1,4
3111,3133,18497,0,3,1,1,4
3112,3134,23173,0,2,1,1,4
3113,3135,51367,0,4,1,1,4
3114,3136,34894,0,3,1,1,4
3115,3137,7422,0,1,1,1,4
3116,3138,16090,0,1,1,1,4
3117,3139,2784,0,1,1,1,4
3118,3140,54177,0,3,1,1,4
3119,3141,29326,0,2,1,1,4
3120,3142,26164,2556,1,1,1,4
3121,3143,29518,0,1,1,1,4
3122,3144,29754,6396,1,1,1,4
3123,3145,8000,0,1,1,1,4
3124,3146,69788,0,1,1,1,4
3125,3147,38042,0,1,1,1,4
3126,3148,23894,0,1,1,1,4
3127,3149,110628,0,5,1,1,4
3128,3150,10839,0,1,1,1,4
3129,3151,47513,0,3,1,1,4
3130,3152,16321,0,1,1,1,4
3131,3153,37550,0,1,1,1,4
3132,3154,37936,0,2,1,1,4
3133,3155,38061,0,3,1,1,4
3134,3156,25934,0,1,1,1,4
3135,3157,54942,0,1,1,1,4
3136,3158,139423,0,4,1,1,4
3137,3159,298505,0,5,1,1,0
3138,3160,98753,0,1,1,1,4
3139,3161,25157,0,1,1,1,4
3140,3162,24134,0,1,1,1,4
3141,3163,6628,0,1,1,1,4
3142,3164,14504,0,1,1,1,4
3143,3165,36665,0,1,1,1,4
3144,3166,17481,0,1,1,1,4
3145,3167,33111,0,1,1,1,4
3146,3168,89237,0,4,1,2,4
3147,3169,93028,0,4,1,1,4
3148,3170,89094,0,5,1,1,4
3149,3171,11109,0,5,1,1,4
3150,3172,14957,0,1,1,1,4
3151,3173,17823,0,1,1,1,4
3152,3174,8485,0,1,1,1,4
3153,3175,56756,0,3,1,1,4
3154,3176,99196,0,4,1,1,4
3155,3177,21736,0,1,2,1,4
3156,3178,11324,0,3,1,1,4
3157,3179,60109,0,1,1,1,4
3158,3180,129887,0,1,1,1,4
3159,3181,18150,0,1,1,1,4
3160,3182,57432,0,2,1,1,4
3161,3183,32659,0,1,1,1,4
3162,3184,103203,0,1,1,1,4
3163,3185,27122,0,1,1,1,4
3164,3186,40252,0,1,1,1,4
3165,3187,194816,0,1,1,1,0
3166,3188,65460,0,1,1,1,4
3167,3189,17863,0,1,1,1,4
3168,3190,28443,0,4,1,1,4
3169,3191,15655,0,1,1,1,4
3170,3192,38307,0,1,1,1,4
3171,3193,15135,0,3,1,1,4
3172,3194,73601,0,2,1,1,4
3173,3195,31489,0,3,1,1,4
3174,3196,48852,0,1,1,1,4
3175,3197,188883,0,1,1,1,0
3176,3198,37212,0,1,1,1,4
3177,3199,43285,0,1,1,1,4
3178,3200,10758,0,1,1,1,4
3179,3201,40926,0,1,1,1,4
3180,3202,10915,0,1,1,1,4
3181,3203,38580,0,1,1,1,4
3182,3204,26650,0,1,1,1,4
3183,3205,25268,888,1,1,1,4
3184,3206,9338,0,1,1,1,4
3185,3207,67070,0,4,1,1,4
3186,3208,19382,0,1,1,1,4
3187,3209,25205,0,1,1,1,4
3188,3210,9634,0,1,1,1,4
3189,3211,18954,0,1,1,1,4
3190,3212,41279,0,2,1,1,4
3191,3213,56624,0,1,2,1,4
3192,3214,11021,0,1,1,1,4
3193,3215,4096,0,1,1,1,4
3194,3216,5199,0,3,1,1,4
3195,3217,41072,0,1,1,1,4
3196,3218,83623,0,1,1,1,4
3197,3219,15920,0,1,1,1,4
3198,3220,50674,0,2,1,1,4
3199,3221,55461,0,4,1,1,4
3200,3222,93264,0,1,1,1,4
3201,3223,115154,0,3,1,1,4
3202,3224,24920,0,1,1,1,4
3203,3225,64924,0,1,3,1,4
3204,3226,25210,0,1,1,1,4
3205,3227,41247,0,1,1,1,4
3206,3228,5929,0,1,1,1,4
3207,3229,14457,2288,1,1,1,4
3208,3230,29067,0,1,1,1,4
3209,3231,112164,0,3,1,1,4
3210,3232,44764,0,2,1,1,4
3211,3233,38997,0,1,1,1,4
3212,3234,115215,0,2,1,1,4
3213,3235,96714,0,3,1,1,4
3214,3236,32988,0,4,1,1,4
3215,3237,11552,0,1,1,1,4
3216,3238,38739,0,1,1,1,4
3217,3239,142989,0,4,1,1,4
3218,3240,1724,0,3,1,1,4
3219,3241,56395,0,5,1,1,4
3220,3242,11845,0,1,1,1,4
3221,3243,46378,4844,1,1,1,4
3222,3244,85071,0,1,1,1,4
3223,3245,53543,0,1,1,1,4
3224,3246,33834,0,1,1,1,4
3225,3247,36839,0,1,1,1,4
3226,3248,42042,0,2,1,1,4
3227,3249,72027,0,1,1,1,4
3228,3250,2692,0,1,1,1,4
3229,3251,17818,0,1,1,1,4
3230,3252,70927,0,1,1,1,4
3231,3253,57622,0,1,1,1,4
3232,3254,323,0,1,1,1,4
3233,3255,33530,0,1,1,1,4
3234,3256,16452,0,1,1,1,4
3235,3257,287033,0,1,1,1,0
3236,3258,55487,0,3,1,1,4
3237,3260,14648,0,3,1,1,4
3238,3261,10621,0,1,1,1,4
3239,3262,23224,0,1,1,1,4
3240,3263,17684,0,1,1,1,4
3241,3264,2477,0,1,1,1,4
3242,3265,44668,0,1,1,1,4
3243,3266,22461,0,1,1,1,4
3244,3267,103200,0,1,1,1,4
3245,3268,74007,0,2,1,1,4
3246,3269,22134,0,1,1,1,4
3247,3270,242062,0,1,1,1,0
3248,3271,24683,0,1,1,1,4
3249,3272,51680,0,4,1,1,4
3250,3273,8819,0,3,1,1,4
3251,3274,61545,0,3,1,1,4
3252,3275,124837,0,1,1,1,4
3253,3276,50848,0,1,1,1,4
3254,3277,19661,0,1,1,1,4
3255,3278,32156,0,2,1,1,4
3256,3279,123055,0,1,1,1,4
3257,3280,63331,0,1,1,1,4
3258,3281,9646,0,1,1,1,4
3259,3282,16569,0,1,1,1,4
3260,3283,194111,0,1,1,1,0
3261,3284,147128,0,5,1,1,4
3262,3285,59177,0,1,1,1,4
3263,3286,26693,0,3,1,1,4
3264,3287,2912,0,1,1,1,4
3265,3288,13982,0,1,1,1,4
3266,3289,14428,0,1,1,1,4
3267,3290,21740,0,1,1,1,4
3268,3291,8811,0,1,1,1,4
3269,3292,48256,0,2,1,1,4
3270,3293,10994,0,3,1,1,4
3271,3294,27320,2788,1,1,1,4
3272,3295,66614,0,1,1,1,4
3273,3296,78105,0,2,1,1,4
3274,3297,120860,0,1,1,1,4
3275,3298,77382,0,1,1,1,4
3276,3299,19290,0,1,1,1,4
3277,3300,50987,0,1,1,1,4
3278,3301,101290,0,4,1,1,4
3279,3302,17377,2178,1,1,1,4
3280,3303,11711,0,1,1,1,4
3281,3304,28712,0,1,1,1,4
3282,3305,110839,0,1,1,1,4
3283,3306,65633,0,1,1,1,4
3284,3307,69106,0,1,1,1,4
3285,3308,66009,0,1,1,1,4
3286,3309,16843,0,1,1,1,4
3287,3310,27071,0,1,1,1,4
3288,3311,25807,0,1,1,1,4
3289,3312,132871,0,1,1,1,4
3290,3313,24065,589,3,1,1,4
3291,3314,92533,0,1,1,1,4
3292,3315,14513,0,1,1,1,4
3293,3316,162365,0,5,1,1,4
3294,3317,4834,0,2,1,1,4
3295,3318,21311,3418,1,1,1,4
3296,3319,49804,0,1,1,1,4
3297,3320,135567,0,1,1,1,4
3298,3321,135374,0,3,1,1,4
3299,3322,140914,0,1,1,1,4
3300,3323,6789,0,1,1,1,4
3301,3324,61893,0,1,1,1,4
3302,3325,83082,0,1,1,1,4
3303,3326,16962,0,1,1,1,4
3304,3327,85955,0,4,1,1,4
3305,3328,22215,0,1,1,1,4
3306,3329,105898,0,1,1,1,4
3307,3330,66807,0,3,1,1,4
3308,3331,131366,0,1,1,1,4
3309,3332,31929,0,1,1,1,4
3310,3333,20540,0,1,1,1,4
3311,3334,48131,0,5,1,1,4
3312,3335,16346,0,1,1,1,4
3313,3336,15540,0,1,1,1,4
3314,3337,17828,0,4,1,1,4
3315,3338,298927,0,5,1,1,0
3316,3339,66300,0,1,1,1,4
3317,3340,28446,0,1,1,1,4
3318,3341,80906,0,3,1,1,4
3319,3342,12153,0,1,1,1,4
3320,3343,37569,0,1,1,1,4
3321,3344,98151,0,3,1,1,4
3322,3345,224852,0,1,1,1,0
3323,3346,19881,0,1,1,1,4
3324,3347,13490,0,1,1,1,4
3325,3348,46672,500,3,1,1,4
3326,3349,119735,0,3,1,1,4
3327,3350,18317,0,1,1,1,4
3328,3351,26334,0,1,1,1,4
3329,3352,143441,0,5,1,1,4
3330,3353,10697,0,1,1,1,4
3331,3354,14072,0,3,1,1,4
3332,3355,35661,7487,1,1,1,4
3333,3356,54697,0,1,1,1,4
3334,3357,18359,0,1,1,1,4
3335,3358,47764,0,2,1,1,4
3336,3359,51169,4903,3,1,1,4
3337,3360,32099,0,3,1,1,4
3338,3361,84148,0,1,1,5,4
3339,3362,45137,0,1,1,1,4
3340,3363,18179,0,1,1,1,4
3341,3364,39566,0,2,1,1,4
3342,3365,46809,0,1,1,1,4
3343,3366,41628,0,3,1,1,4
3344,3367,20891,0,1,1,1,4
3345,3368,36513,1692,1,1,1,4
3346,3369,116923,0,5,1,1,4
3347,3370,7879,0,1,1,1,4
3348,3371,40091,0,1,1,1,4
3349,3372,45842,0,1,1,1,4
3350,3373,500,0,1,1,1,4
3351,3374,43595,0,1,1,1,4
3352,3375,29291,0,4,1,1,4
3353,3376,63392,0,3,1,1,4
3354,3377,19578,0,2,1,1,4
3355,3378,10926,0,1,1,1,4
3356,3379,19839,0,4,1,1,4
3357,3380,64594,0,2,1,1,4
3358,3381,24580,0,1,1,1,4
3359,3382,20318,0,1,2,1,4
3360,3383,24579,0,1,1,1,4
3361,3384,71713,0,1,1,1,4
3362,3385,73501,0,3,1,1,4
3363,3386,61479,0,1,1,1,4
3364,3387,21915,0,1,1,1,4
3365,3388,16465,0,1,1,1,4
3366,3389,61841,0,1,1,1,4
3367,3390,23197,0,1,3,1,4
3368,3391,26069,0,1,1,1,4
3369,3392,5690,0,2,1,1,4
3370,3393,1000,0,1,1,1,4
3371,3394,14052,0,1,1,1,4
3372,3395,2143,0,1,1,1,4
3373,3396,18239,0,1,1,1,4
3374,3397,4892,0,1,1,1,4
3375,3398,34412,0,3,1,1,4
3376,3399,34535,0,1,1,1,4
3377,3400,23720,0,1,1,1,4
3378,3401,11816,0,1,1,1,4
3379,3402,11218,0,1,1,1,4
3380,3403,12568,0,1,1,1,4
3381,3404,13188,0,1,1,1,4
3382,3405,39983,0,3,1,1,4
3383,3406,28526,0,1,1,1,4
3384,3407,68359,0,3,1,1,4
3385,3408,22048,0,1,1,1,4
3386,3409,1866,0,1,1,1,4
3387,3410,40408,0,2,1,1,4
3388,3411,20642,0,1,1,1,4
3389,3412,66574,0,1,1,1,4
3390,3413,18656,0,1,1,1,4
3391,3414,57374,1621,1,1,1,4
3392,3415,25898,0,1,1,1,4
3393,3416,42481,0,3,1,1,4
3394,3417,62492,0,1,1,1,4
3395,3418,4431,0,1,1,1,4
3396,3419,25090,0,4,1,1,4
3397,3420,95728,2092,5,1,1,4
3398,3421,11631,0,1,1,1,4
3399,3422,54039,0,1,1,1,4
3400,3423,5625,0,1,1,1,4
3401,3424,22966,0,1,1,1,4
3402,3425,5544,0,1,1,1,4
3403,3426,37171,0,1,1,1,4
3404,3427,40425,0,1,1,1,4
3405,3428,9805,0,1,1,1,4
3406,3429,29417,0,1,1,1,4
3407,3430,37093,0,1,1,1,4
3408,3431,21461,0,1,1,1,4
3409,3432,21950,0,1,1,1,4
3410,3433,14233,0,1,1,1,4
3411,3434,105737,0,5,1,1,4
3412,3435,22551,0,1,1,1,4
3413,3436,35474,0,1,1,1,4
3414,3437,21854,0,1,1,1,4
3415,3438,50386,0,1,1,1,4
3416,3439,28502,0,1,1,1,4
3417,3440,238446,1082,4,1,1,0
3418,3441,20516,0,1,1,1,4
3419,3442,97391,0,1,1,1,4
3420,3443,29253,2305,1,1,1,4
3421,3444,139982,0,1,1,1,4
3422,3445,68192,0,1,1,1,4
3423,3446,21615,0,1,1,1,4
3424,3447,36829,0,4,1,1,4
3425,3448,152178,0,4,1,1,4
3426,3449,17397,0,1,1,1,4
3427,3450,45006,0,1,1,1,4
3428,3451,4289,0,1,1,1,4
3429,3452,133351,0,5,1,1,4
3430,3453,42093,0,1,1,1,4
3431,3454,74331,0,3,1,1,4
3432,3455,120462,3649,1,1,1,4
3433,3456,14243,0,1,1,1,4
3434,3457,6803,0,1,1,1,4
3435,3458,8885,0,1,1,1,4
3436,3459,38761,0,2,1,1,4
3437,3460,5500,0,1,1,1,4
3438,3461,76660,0,3,1,1,4
3439,3462,30463,0,1,1,1,4
3440,3463,6914,0,1,1,1,4
3441,3464,67495,0,2,1,1,4
3442,3465,15339,0,1,1,1,4
3443,3466,5745,0,1,1,1,4
3444,3467,81155,0,4,1,1,4
3445,3468,45432,0,3,1,1,4
3446,3469,39386,0,1,1,1,4
3447,3470,69647,0,4,1,1,4
3448,3471,25849,0,1,1,1,4
3449,3472,3625,0,1,1,1,4
3450,3473,4057,0,1,1,1,4
3451,3474,30273,0,1,1,1,4
3452,3475,24750,0,1,1,1,4
3453,3476,12471,0,1,1,1,4
3454,3477,2000,0,1,1,1,4
3455,3478,2827,0,1,1,1,4
3456,3479,63121,0,3,1,1,4
3457,3480,19694,0,1,1,1,4
3458,3481,11571,0,1,1,1,4
3459,3482,26933,0,1,1,1,4
3460,3483,1456,0,1,1,1,4
3461,3484,16188,0,1,1,1,4
3462,3485,12088,0,4,1,1,4
3463,3486,119214,0,1,1,1,4
3464,3487,66956,0,1,1,1,4
3465,3488,4360,0,1,1,1,4
3466,3489,7056,0,1,1,1,4
3467,3490,32934,0,1,1,1,4
3468,3491,6551,0,1,1,1,4
3469,3492,24915,0,1,1,1,4
3470,3493,10100,0,1,1,1,4
3471,3494,20691,0,1,1,1,4
3472,3495,11676,0,1,1,1,4
3473,3496,31504,0,1,1,1,4
3474,3497,12093,0,1,1,1,4
3475,3498,44353,0,1,1,1,4
3476,3499,35557,0,1,1,1,4
3477,3500,38465,0,1,1,1,4
3478,3501,3258,0,1,1,1,4
3479,3502,31224,1000,1,1,1,4
3480,3503,93191,0,1,1,1,4
3481,3504,20010,0,1,1,1,4
3482,3505,37866,0,2,1,1,4
3483,3506,65664,0,2,1,1,4
3484,3507,59967,0,1,1,1,4
3485,3508,12134,899,4,1,1,4
3486,3509,19892,0,1,1,1,4
3487,3510,38292,0,1,2,1,4
3488,3511,68224,0,4,1,1,4
3489,3512,103645,7257,1,1,1,4
3490,3513,189077,3867,4,1,1,0
3491,3514,3246,0,1,1,1,4
3492,3515,33323,0,1,1,1,4
3493,3516,114719,0,1,1,1,4
3494,3517,60319,0,3,1,1,4
3495,3518,25705,0,1,1,1,4
3496,3519,52475,0,3,1,1,4
3497,3520,151265,0,5,1,1,4
3498,3521,960,0,1,1,1,4
3499,3522,17036,0,1,1,1,4
3500,3523,34458,0,1,1,1,4
3501,3524,177785,0,5,1,1,4
3502,3525,13125,0,1,1,1,4
3503,3526,14494,0,1,1,1,4
3504,3527,13460,0,1,1,1,4
3505,3528,9216,0,1,1,1,4
3506,3529,22840,0,1,1,1,4
3507,3530,22289,0,3,1,1,4
3508,3531,9389,0,1,1,1,4
3509,3532,26375,0,1,1,1,4
3510,3533,3625,0,1,1,1,4
3511,3534,16200,0,1,1,1,4
3512,3535,40465,0,1,1,1,4
3513,3536,1000,0,1,1,1,4
3514,3537,4750,0,1,1,1,4
3515,3538,74280,0,3,1,1,4
3516,3539,1250,0,1,1,1,4
3517,3540,60014,0,4,1,1,4
3518,3541,12250,0,1,1,1,4
3519,3542,8250,0,1,1,1,4
3520,3543,15732,0,1,1,1,4
3521,3544,9300,0,1,1,1,4
3522,3545,9500,0,1,1,1,4
3523,3546,3750,0,1,1,1,4
3524,3547,12350,0,1,1,1,4
3525,3548,13623,0,1,1,1,4
3526,3549,10824,0,1,1,1,4
3527,3550,1250,0,1,1,1,4
3528,3551,17215,0,1,1,1,4
3529,3552,16825,0,1,1,1,4
3530,3553,2125,0,1,1,1,4
3531,3554,9175,0,1,1,1,4
3532,3555,23717,0,1,1,1,4
3533,3556,18750,0,1,1,1,4
3534,3557,6125,0,1,1,1,4
3535,3558,4399,0,1,1,1,4
3536,3559,10200,0,1,1,1,4
3537,3560,49151,0,2,1,1,4
3538,3561,9375,0,1,1,1,4
3539,3562,8992,0,1,1,1,4
3540,3563,13936,0,1,1,1,4
3541,3564,5250,0,1,1,1,4
3542,3565,5500,0,1,1,1,4
3543,3566,29182,0,1,1,1,4
3544,3567,7400,0,1,1,1,4
3545,3568,4350,0,1,1,1,4
3546,3569,6875,0,1,1,1,4
3547,3570,6000,0,1,1,1,4
3548,3571,11927,0,1,1,1,4
3549,3572,11864,0,1,1,1,4
3550,3573,10000,0,1,1,1,4
3551,3574,5375,0,1,1,1,4
3552,3575,4500,0,1,1,1,4
3553,3576,4150,0,1,1,1,4
3554,3577,9125,0,1,1,1,4
3555,3578,13301,0,1,1,1,4
3556,3579,16504,0,1,1,1,4
3557,3580,10400,0,1,1,1,4
3558,3581,3750,0,1,1,1,4
3559,3582,8725,0,1,1,1,4
3560,3583,7388,0,1,1,1,4
3561,3584,16700,0,1,1,1,4
3562,3585,11850,0,1,1,1,4
3563,3586,62705,0,1,1,1,4
3564,3587,2125,0,1,1,1,4
3565,3588,11875,0,1,1,1,4
3566,3589,7375,0,1,1,1,4
3567,3590,54264,0,3,1,1,4
3568,3591,49482,0,4,1,1,4
3569,3592,48607,0,3,1,1,4
3570,3593,3967,0,1,1,1,4
3571,3594,6250,0,1,1,1,4
3572,3595,11572,0,1,1,1,4
3573,3596,12000,0,1,1,1,4
3574,3597,1500,0,1,1,1,4
3575,3598,5875,0,1,1,1,4
3576,3599,13350,0,1,1,1,4
3577,3600,10197,0,1,1,1,4
3578,3601,3250,0,1,1,1,4
3579,3602,12375,0,1,1,1,4
3580,3603,7625,0,1,1,1,4
3581,3604,11875,0,1,1,1,4
3582,3605,1625,0,1,1,1,4
3583,3606,160114,500,1,1,1,4
3584,3607,4500,0,1,1,1,4
3585,3608,2625,0,1,1,1,4
3586,3609,5400,0,1,1,1,4
3587,3610,28745,0,1,1,1,4
3588,3611,12675,0,1,1,1,4
3589,3612,2875,0,1,1,1,4
3590,3613,4500,0,1,1,1,4
3591,3614,500,0,1,1,1,4
3592,3615,11361,0,1,1,1,4
3593,3616,9794,0,1,1,1,4
3594,3617,27619,0,4,1,1,4
3595,3618,21842,0,1,1,1,4
3596,3619,37478,0,1,1,1,4
3597,3620,6305,0,1,1,1,4
3598,3621,13749,0,1,1,1,4
3599,3622,7591,0,1,1,1,4
3600,3623,10508,0,1,1,1,4
3601,3624,74093,0,3,1,1,4
3602,3625,11692,0,1,1,1,4
3603,3626,1022,0,1,1,1,4
3604,3627,12964,500,1,1,1,4
3605,3628,265,0,1,1,1,4
3606,3629,17191,0,1,1,1,4
3607,3630,29836,0,1,1,1,4
3608,3631,22647,0,1,1,1,4
3609,3632,33087,0,2,1,1,4
3610,3633,5931,0,1,1,1,4
3611,3634,37300,0,1,3,1,4
3612,3635,23704,0,3,1,1,4
3613,3636,44038,0,2,1,1,4
3614,3637,31011,0,1,1,1,4
3615,3638,64956,0,3,1,1,4
3616,3639,12078,0,1,1,1,4
3617,3640,141554,0,4,1,1,4
3618,3641,24847,0,1,1,1,4
3619,3642,46207,0,3,1,1,4
3620,3643,121779,0,1,1,1,4
3621,3644,28049,0,1,1,1,4
3622,3645,11690,0,1,1,1,4
3623,3646,36491,0,1,1,1,4
3624,3647,33413,0,3,1,1,4
3625,3648,9446,0,1,1,1,4
3626,3649,48944,2565,3,1,1,4
3627,3650,68092,0,3,1,1,4
3628,3651,1000,0,1,1,1,4
3629,3652,1884,0,1,1,1,4
3630,3653,22027,0,1,1,1,4
3631,3654,4130,0,1,1,1,4
3632,3655,3447,0,1,1,1,4
3633,3656,59317,4877,1,1,1,4
3634,3657,2886,0,1,1,1,4
3635,3658,4028,0,1,1,1,4
3636,3659,45485,0,1,1,1,4
3637,3660,31539,0,1,1,1,4
3638,3661,4586,0,1,1,1,4
3639,3662,20335,0,1,1,1,4
3640,3663,2250,0,1,1,1,4
3641,3664,25418,0,1,1,1,4
3642,3665,2686,0,1,1,1,4
3643,3666,47662,3071,1,1,1,4
3644,3667,4224,0,1,1,1,4
3645,3668,4375,0,1,1,1,4
3646,3669,76210,0,4,1,1,4
3647,3670,10512,0,1,1,1,4
3648,3671,3834,0,1,1,1,4
3649,3672,41537,3576,1,1,1,4
3650,3673,4584,0,1,1,1,4
3651,3674,19870,0,1,1,1,4
3652,3675,18088,0,1,1,1,4
3653,3676,20765,0,1,1,1,4
3654,3677,7138,0,1,1,1,4
3655,3678,17539,0,1,1,1,4
3656,3679,7038,0,1,1,1,4
3657,3680,5459,0,2,1,1,4
3658,3681,1125,0,1,1,1,4
3659,3682,8994,0,1,1,1,4
3660,3683,44780,0,1,1,1,4
3661,3684,12286,0,2,1,1,4
3662,3685,25047,0,1,1,1,4
3663,3686,16844,0,1,1,1,4
3664,3687,49271,0,3,1,1,4
3665,3688,9157,0,2,1,1,4
3666,3689,86588,0,1,1,1,4
3667,3690,53027,0,2,1,1,4
3668,3691,24765,0,1,1,1,4
3669,3692,29174,0,1,1,1,4
3670,3693,1100,0,1,1,1,4
3671,3694,56712,0,3,1,1,4
3672,3695,8232,0,1,1,1,4
3673,3696,58816,0,1,1,1,4
3674,3697,24295,0,1,1,1,4
3675,3698,20198,0,1,1,1,4
3676,3699,24454,0,1,1,1,4
3677,3700,7847,0,1,1,1,4
3678,3701,29056,0,1,1,1,4
3679,3702,42071,0,1,1,1,4
3680,3703,570,0,1,1,1,4
3681,3704,8904,0,1,1,1,4
3682,3705,4354,0,1,1,1,4
3683,3706,2000,0,1,1,1,4
3684,3707,57346,0,1,1,1,4
3685,3708,11303,0,1,1,1,4
3686,3709,642,0,1,1,1,4
3687,3710,1000,0,1,1,1,4
3688,3711,5269,0,3,1,1,4
3689,3712,38995,0,1,1,1,4
3690,3713,4652,0,1,1,1,4
3691,3714,500,0,1,1,1,4
3692,3715,4546,0,1,1,1,4
3693,3716,31673,0,1,1,1,4
3694,3717,8684,0,1,1,1,4
3695,3718,2104,0,1,1,1,4
3696,3719,862,0,1,1,1,4
3697,3720,972,972,1,1,1,4
3698,3721,4490,0,1,1,1,4
3699,3722,13560,0,1,1,1,4
3700,3723,2000,0,1,1,1,4
3701,3724,8964,3861,1,1,1,4
3702,3725,1837,0,1,1,1,4
3703,3726,500,0,1,1,1,4
3704,3727,4090,0,1,1,1,4
3705,3728,12264,0,1,1,1,4
3706,3729,54950,0,3,1,1,4
3707,3730,16094,0,1,1,1,4
3708,3731,1000,0,1,1,1,4
3709,3732,6705,0,1,1,1,4
3710,3733,6338,0,1,1,1,4
3711,3734,3110,0,1,1,1,4
3712,3735,3000,0,1,1,1,4
3713,3736,23257,0,1,1,1,4
3714,3737,18933,0,1,1,1,4
3715,3738,93198,0,3,1,1,4
3716,3739,9862,0,1,1,1,4
3717,3740,16501,0,1,1,1,4
3718,3741,9264,0,1,1,1,4
3719,3742,4676,0,1,1,1,4
3720,3743,4636,0,1,1,1,4
3721,3744,3065,0,1,1,1,4
3722,3745,3230,0,1,1,1,4
3723,3746,8660,0,1,1,1,4
3724,3747,1500,0,1,1,1,4
3725,3748,2627,0,1,1,1,4
3726,3749,1224,0,1,1,1,4
3727,3750,12602,0,1,1,1,4
3728,3751,1022,0,1,1,1,4
3729,3752,3788,0,1,1,1,4
3730,3753,1446,0,1,1,1,4
3731,3754,20882,0,1,1,1,4
3732,3755,5450,0,1,1,1,4
3733,3756,25730,0,1,1,1,4
3734,3757,6835,0,1,1,1,4
3735,3758,16936,0,1,1,1,4
3736,3759,20410,0,1,1,1,4
3737,3760,1500,0,1,1,1,4
3738,3761,27759,0,1,1,1,4
3739,3762,500,0,1,1,1,4
3740,3763,25054,0,3,1,1,4
3741,3764,4751,0,1,1,1,4
3742,3765,5354,0,1,1,1,4
3743,3766,1500,0,1,1,1,4
3744,3767,6356,0,1,1,1,4
3745,3768,642,0,1,1,1,4
3746,3769,7504,0,1,1,1,4
3747,3770,6015,4929,1,1,1,4
3748,3771,27488,0,3,1,1,4
3749,3772,39956,0,1,1,1,4
3750,3773,35569,0,2,1,1,4
3751,3774,55472,0,3,1,1,4
3752,3775,15682,0,1,1,1,4
3753,3776,70178,0,5,1,1,4
3754,3777,221543,0,1,1,1,0
3755,3778,77978,0,1,1,1,4
3756,3779,203353,0,1,1,1,0
3757,3780,68684,0,2,1,1,4
3758,3781,23352,0,1,1,1,4
3759,3782,24228,0,1,1,1,4
3760,3783,19483,0,1,1,1,4
3761,3784,78231,0,3,1,1,4
3762,3785,74531,0,1,2,1,4
3763,3786,83276,0,3,1,1,4
3764,3787,21216,0,2,1,1,4
3765,3788,17967,0,1,1,1,4
